Versions_PyRadiomics;Versions_Numpy;Versions_SimpleITK;Versions_PyWavelet;Versions_Python;Configuration_Settings;Configuration_EnabledImageTypes;Image-original_Hash;Image-original_Dimensionality;Image-original_Spacing;Image-original_Size;Image-original_Mean;Image-original_Minimum;Image-original_Maximum;Mask-original_Hash;Mask-original_Spacing;Mask-original_Size;Mask-original_BoundingBox;Mask-original_VoxelNum;Mask-original_VolumeNum;Mask-original_CenterOfMassIndex;Mask-original_CenterOfMass;shape_Elongation;shape_Flatness;shape_LeastAxisLength;shape_MajorAxisLength;shape_Maximum2DDiameterColumn;shape_Maximum2DDiameterRow;shape_Maximum2DDiameterSlice;shape_Maximum3DDiameter;shape_MeshVolume;shape_MinorAxisLength;shape_Sphericity;shape_SurfaceArea;shape_SurfaceVolumeRatio;shape_VoxelVolume;firstorder_10Percentile;firstorder_90Percentile;firstorder_Energy;firstorder_Entropy;firstorder_InterquartileRange;firstorder_Kurtosis;firstorder_Maximum;firstorder_MeanAbsoluteDeviation;firstorder_Mean;firstorder_Median;firstorder_Minimum;firstorder_Range;firstorder_RobustMeanAbsoluteDeviation;firstorder_RootMeanSquared;firstorder_Skewness;firstorder_TotalEnergy;firstorder_Uniformity;firstorder_Variance;glcm_Autocorrelation;glcm_ClusterProminence;glcm_ClusterShade;glcm_ClusterTendency;glcm_Contrast;glcm_Correlation;glcm_DifferenceAverage;glcm_DifferenceEntropy;glcm_DifferenceVariance;glcm_Id;glcm_Idm;glcm_Idmn;glcm_Idn;glcm_Imc1;glcm_Imc2;glcm_InverseVariance;glcm_JointAverage;glcm_JointEnergy;glcm_JointEntropy;glcm_MCC;glcm_MaximumProbability;glcm_SumAverage;glcm_SumEntropy;glcm_SumSquares;gldm_DependenceEntropy;gldm_DependenceNonUniformity;gldm_DependenceNonUniformityNormalized;gldm_DependenceVariance;gldm_GrayLevelNonUniformity;gldm_GrayLevelVariance;gldm_HighGrayLevelEmphasis;gldm_LargeDependenceEmphasis;gldm_LargeDependenceHighGrayLevelEmphasis;gldm_LargeDependenceLowGrayLevelEmphasis;gldm_LowGrayLevelEmphasis;gldm_SmallDependenceEmphasis;gldm_SmallDependenceHighGrayLevelEmphasis;gldm_SmallDependenceLowGrayLevelEmphasis;glrlm_GrayLevelNonUniformity;glrlm_GrayLevelNonUniformityNormalized;glrlm_GrayLevelVariance;glrlm_HighGrayLevelRunEmphasis;glrlm_LongRunEmphasis;glrlm_LongRunHighGrayLevelEmphasis;glrlm_LongRunLowGrayLevelEmphasis;glrlm_LowGrayLevelRunEmphasis;glrlm_RunEntropy;glrlm_RunLengthNonUniformity;glrlm_RunLengthNonUniformityNormalized;glrlm_RunPercentage;glrlm_RunVariance;glrlm_ShortRunEmphasis;glrlm_ShortRunHighGrayLevelEmphasis;glrlm_ShortRunLowGrayLevelEmphasis;glszm_GrayLevelNonUniformity;glszm_GrayLevelNonUniformityNormalized;glszm_GrayLevelVariance;glszm_HighGrayLevelZoneEmphasis;glszm_LargeAreaEmphasis;glszm_LargeAreaHighGrayLevelEmphasis;glszm_LargeAreaLowGrayLevelEmphasis;glszm_LowGrayLevelZoneEmphasis;glszm_SizeZoneNonUniformity;glszm_SizeZoneNonUniformityNormalized;glszm_SmallAreaEmphasis;glszm_SmallAreaHighGrayLevelEmphasis;glszm_SmallAreaLowGrayLevelEmphasis;glszm_ZoneEntropy;glszm_ZonePercentage;glszm_ZoneVariance;ngtdm_Busyness;ngtdm_Coarseness;ngtdm_Complexity;ngtdm_Contrast;ngtdm_Strength
v3.0.1.post4+gad5b2de;1.19.2;2.0.2;1.1.1;3.6.7;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True};{'Original': {}};9f378be8ea17b736ecc6ab7587622be791e8c9d1;3D;(0.15, 0.15, 1.0);(1114, 1059, 1);11.093.566.641.745.600;0.0;255.0;2c10656608cbdc7401cf5635f42072db652ced90;(0.15, 0.15, 1.0);(1114, 1059, 1);(135, 142, 0, 252, 84, 1);20083;1;(261.9248120300752, 183.31857790170793, 0.0);(39.288721804511276, 27.497786685256187, 0.0);0.3235970408150652;0.0;0.0;4.318.397.498.228.930;37.8;12.6;39.139.653.805.316.100;39.139.653.805.316.100;44.819.250.000.025.300;13.974.206.514.900.600;0.28602183498520084;9.902.115.608.833.240;22.093.443.350.407.700;4.518.675;203.0;231.0;972960335.0;1.344.720.375.978.180;9.0;6.431.545.182.034.190;249.0;8.304.943.829.321.530;21.976.771.398.695.400;223.0;159.0;90.0;441.228.967.131.597;2.201.067.056.186.340;-17.428.226.636.137.800;21.891.607.537.499.900;0.43890679701248486;14.911.374.723.642.500;11.183.511.326.515.100;586.194.974.302.259;-0.7481521603369508;13.759.163.641.949.600;0.14154969282759824;0.8125659187605174;0.14154969282759824;0.5850014909778317;0.12098765339656203;0.9292251535862008;0.9292251535862008;0.9916735474807294;0.9716900614344803;-0.5211869933840241;0.8613364169725513;0.14154969282759824;32.977.056.591.469.700;0.3409275297021484;19.433.160.653.512.200;0.8660024006691617;0.47715738635865046;6.595.411.318.293.950;18.017.663.725.236.300;0.3793665142556406;336.067.356.377.569;7.479.558.980.232.030;0.3724323547394332;3.236.300.250.737.800;8.814.565.204.401.730;0.39851590455205177;1.118.592.839.715.180;6.381.372.304.934.520;7.189.267.041.776.620;6.599.065.268.026.570;0.10951011635047886;0.026983810020363083;0.29615628093305707;0.0038012384570968684;11.519.278.451.051.100;0.38243144267887963;0.5725975509041937;1.093.446.432.558.310;23.292.217.568.965.900;25.333.402.156.637.500;25.153.498.655.899.600;0.13368883600589423;5.109.329.738.113.150;41.723.877.450.385.200;0.1403696670130459;0.15210625902504607;1.841.489.066.606.160;0.3569909762135504;3.798.112.075.158.540;0.05920556451324527;7.193.333.333.333.330;0.3688888888888889;0.9158711374095989;11.123.076.923.076.900;6.387.076.666.666.660;7.526.357.461.538.460;59.488.500.356.125.300;0.1919871794871795;4.215.897.435.897.430;0.21619986850756082;0.4741381526877075;5.285.335.520.970.170;0.0913391309694908;4.477.654.676.295.660;0.009709704725389633;6.281.007.793.819.850;9.658.607.052.535.310;0.000836458526727808;10.868.652.338.785.800;0.009528109624279362;0.006286268006939582
v3.0.1.post4+gad5b2de;1.19.2;2.0.2;1.1.1;3.6.7;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True};{'Original': {}};9f378be8ea17b736ecc6ab7587622be791e8c9d1;3D;(0.15, 0.15, 1.0);(1114, 1059, 1);11.093.566.641.745.600;0.0;255.0;c6550932d82a1075a3424e88566dc7ce20791881;(0.15, 0.15, 1.0);(1114, 1059, 1);(101, 309, 0, 282, 70, 1);17691;1;(240.97597648521847, 344.12560058786954, 0.0);(36.14639647278277, 51.61884008818043, 0.0);0.22915240413566534;0.0;0.0;4.816.816.933.215.160;42.15;9.899.999.999.999.990;4.300.842.940.633.840;4.300.842.940.633.840;3.942.206.250.002.060;11.037.851.805.276.300;0.2934161292431167;8.861.210.137.640.930;22.477.794.350.907.600;3.980.475;181.0;204.0;645929675.0;0.8085511289691216;11.0;35.857.063.229.632.700;227.0;7.045.337.955.249.660;19.086.976.428.692.500;190.0;155.0;72.0;5.111.043.037.339.190;19.108.052.565.031.100;0.42432157481299954;145.334.176.875;0.6816775519556045;8.050.036.385.264.120;476.861.321.392.945;16.325.552.824.040.600;0.500387588887881;0.5935909208570774;0.07467337947512215;0.7759260306253464;0.07467337947512215;0.3783136286019928;0.06868833528629095;0.9626633102624389;0.9626633102624389;0.9956074482661693;0.9850653241049757;-0.5323498083046265;0.7496844671111776;0.07467337947512215;215.380.504.918.084;0.620533920884524;11.591.372.988.727.200;0.7830096460557212;0.773913460604175;4.307.610.098.361.670;10.844.639.193.976.000;0.16706607508304988;208.770.749.354.542;1.046.276.439.997.730;0.5914173534552818;21.160.210.888.352.400;120.595.575.716.466;0.17150769082375275;4.796.280.594.652.640;7.092.131.592.335.080;33.032.462.834.209.400;17.035.393.074.947.000;0.242132691450141;0.019449059962177342;0.10298736374444764;0.004945221172098352;6.661.022.292.179.520;0.429683902362035;0.3947743070552172;5.850.863.634.300.760;10.942.856.812.453.000;4.598.211.509.713.380;26.998.466.239.430.000;0.25404695934861365;5.151.730.284.311.560;18.316.428.760.754.300;0.11592902614342397;0.08813803628963879;8.947.205.110.117.160;0.2999423232345251;1.791.450.033.181.550;0.08621386531673605;3.354.545.454.545.450;0.43565525383707204;0.6652049249451847;7.012.987.012.987.010;26.232.655.194.805.100;10.676.491.753.246.700;6.513.201.073.232.320;0.28454184704184704;12.376.623.376.623.300;0.16073536852757633;0.3934813741162736;28.686.085.762.432.400;0.09743155181624619;4.529.545.719.412.420;0.0043524956192414225;2.570.478.965.086.860;586.352.716.122.248;0.0016001389296394922;0.5054330381744057;0.002148199100892524;0.009288399505316361
v3.0.1.post4+gad5b2de;1.19.2;2.0.2;1.1.1;3.6.7;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True};{'Original': {}};9f378be8ea17b736ecc6ab7587622be791e8c9d1;3D;(0.15, 0.15, 1.0);(1114, 1059, 1);11.093.566.641.745.600;0.0;255.0;01b2fe84f3f0dc4a0d935e3b4fe8f5e44d1d073b;(0.15, 0.15, 1.0);(1114, 1059, 1);(153, 462, 0, 235, 85, 1);18138;1;(267.3072554857206, 502.474363215349, 0.0);(40.09608832285809, 75.37115448230234, 0.0);0.3452730767337483;0.0;0.0;3.952.258.033.702.880;35.099.999.999.999.900;12.45;3.662.028.126.598.700;3.662.028.126.598.700;40.472.812.500.020.800;13.646.082.913.422.600;0.29514398440902484;8.965.182.029.812.200;22.151.121.891.535.400;40.810.499.999.999.900;191.0;218.0;761064165.0;10.511.217.209.132.900;15.0;33.884.355.838.490.300;233.0;8.588.776.961.076.920;20.455.127.356.930.200;205.0;159.0;74.0;6.124.413.592.984.230;20.484.055.222.519.900;-0.49225490938643085;171.239.437.125;0.556242275607668;11.842.831.710.114.300;7.572.129.150.910.000;2.449.691.319.037.580;-0.6949279260594243;0.9042490146998654;0.09968483245886403;0.8005777722662425;0.09965678668816624;0.4637559064225324;0.08926049021600718;0.9501762809510331;0.9501744112329866;0.9941366812513144;0.98006957752139;-0.5309511037405249;0.812454114960007;0.09963224663880568;27.149.538.901.950.500;0.48018666064498616;15.142.061.091.437.400;0.8126604726455071;0.6473088320895952;5.429.907.780.390.110;1.414.374.306.235.900;0.2509834617896824;26.263.108.262.355.300;8.994.858.308.523.540;0.495912355746143;2.535.604.970.510.630;10.089.122.394.971.800;0.25999190715850806;7.591.851.361.781.890;6.833.884.662.035.500;5.283.912.779.799.310;10.237.953.467.857.500;0.16013189007730852;0.021851817558762067;0.15700251005969995;0.004401239871320335;7.937.453.936.171.790;0.39541774983122374;0.4875876951116285;6.847.372.568.106.480;433.762.237.893.337;3.545.620.513.588.830;5.867.479.896.192.220;0.21857739190226277;5.461.304.168.130.790;215.827.730.913.708;0.10808475571994804;0.11101003418237955;3.303.424.421.962.880;0.30731214913354354;19.911.473.403.608.800;0.0868507328072554;3.805.785.123.966.940;0.31452769619561505;0.8760330578512396;6.900.826.446.280.990;13.514.700.991.735.500;1.166.867.273.553.710;16.397.789.566.115.700;0.2840909090909091;17.330.578.512.396.600;0.14322792159005532;0.37386175874683175;2.552.907.816.946.430;0.09562199655903432;5.036.189.242.803.560;0.006671077296284044;13.289.998.414.042.700;59.788.775.283.428.000;0.0012523964011922272;0.6468373884088972;0.004374795783533763;0.006785224944641645
v3.0.1.post4+gad5b2de;1.19.2;2.0.2;1.1.1;3.6.7;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True};{'Original': {}};9f378be8ea17b736ecc6ab7587622be791e8c9d1;3D;(0.15, 0.15, 1.0);(1114, 1059, 1);11.093.566.641.745.600;0.0;255.0;ee2620799cd92b9ab91935614aa364a9d066eecc;(0.15, 0.15, 1.0);(1114, 1059, 1);(104, 638, 0, 280, 84, 1);20844;1;(245.59206486279024, 677.2698618307427, 0.0);(36.838809729418536, 101.5904792746114, 0.0);0.27094334788895325;0.0;0.0;4.800.388.024.112.710;4.199.999.999.999.990;11.85;4.311.371.591.500.780;4.311.371.591.500.780;4.650.731.250.002.730;13.006.332.024.191.300;0.28191594634010136;10.297.030.006.142.200;2.214.066.875.211.540;468.99;182.0;209.0;797606167.0;0.9812705040353846;16.0;25.399.871.083.867.600;229.0;8.364.736.115.212.630;1.953.527.633.851.460;195.0;170.0;59.0;6.373.908.128.993.980;1.956.157.050.901.380;0.22687597003285329;179.461.387.575;0.5391164191406653;1.028.019.156.989.540;5.718.031.050.447.060;12.937.323.658.718.000;0.48888620178190073;0.8591560121883148;0.0923900886358961;0.8058234046030139;0.0923900886358961;0.44245310884946;0.08363659892299938;0.9538049556820519;0.9538049556820519;0.9945652889037708;0.9815219822728207;-0.5425651307895638;0.8080325675361318;0.0923900886358961;2.350.816.544.457.070;0.4579380652271544;1.429.649.155.523.570;0.8103275896065526;0.6012052040315446;4.701.633.088.914.150;1.337.259.066.887.670;0.2378865252060527;25.658.177.186.338.400;1.075.428.334.292.840;0.5159414384440808;2.454.688.972.418.250;1.123.734.264.056.800;0.23791904670312544;5.762.809.441.565.910;6.918.988.677.796.960;39.073.891.767.415.000;1.419.114.346.787.770;0.2032559329623233;0.022084905491351392;0.13260476131307694;0.004686851395535557;10.254.867.190.448.200;0.4736004950621601;0.3059016121897743;6.445.187.512.633.000;4.528.947.919.266.950;2.358.665.618.184.430;9.809.510.100.969.360;0.19429198831060424;5.222.554.782.191.700;25.832.447.099.173.200;0.11724755101985808;0.1038548263289196;3.473.674.421.262.420;0.3250050051066451;2.078.501.158.528.370;0.06840913735788928;6.452.147.239.263.800;0.39583725394256464;0.49380857390191574;654.601.226.993.865;12.779.020.981.595.000;6.376.725.877.300.610;28.433.829.422.290.300;0.2419052488070893;26.607.361.963.190.100;0.16323534946742443;0.4018421841571535;2.479.736.970.599.380;0.10635763565624481;4.776.404.918.880.070;0.007819996161965074;12.615.494.941.473.100;9.661.898.677.722.170;0.0010549752307834664;0.6423364473034643;0.003717620988904616;0.006182660949928809
v3.0.1.post4+gad5b2de;1.19.2;2.0.2;1.1.1;3.6.7;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True};{'Original': {}};9f378be8ea17b736ecc6ab7587622be791e8c9d1;3D;(0.15, 0.15, 1.0);(1114, 1059, 1);11.093.566.641.745.600;0.0;255.0;c8f2f62e309b736b2fc3ace006997d3cddeeb7bf;(0.15, 0.15, 1.0);(1114, 1059, 1);(142, 824, 0, 242, 92, 1);20690;1;(263.5399710004833, 869.2069115514741, 0.0);(39.5309956500725, 130.38103673272113, 0.0);0.3615830807998063;0.0;0.0;4.136.883.755.247.160;36.15;13.2;3.772.880.199.529.260;3.772.880.199.529.260;4.619.175.000.002.720;14.958.271.731.329.400;0.28449994517595484;1.015.729.848.219.210;21.989.421.232.549.400;465525;197.0;223.0;930404415.0;0.9470828643055182;10.0;5.093.354.493.301.040;239.0;7.831.992.236.894.320;21.177.220.879.652.000;214.0;165.0;74.0;44.934.109.624.076.600;2.120.584.760.037.800;-12.664.613.000.290.400;209.340.993.375;0.6632368263493337;12.132.882.648.902.800;8.983.810.896.122.280;32.383.260.676.296.000;-0.31118881984812347;0.736042199589196;0.06799249479047813;0.8293135589290016;0.06799249479047813;0.355557285229852;0.0631404748341298;0.9660037526047609;0.9660037526047609;0.9960004414829131;0.9864015010419044;-0.6086891639234546;0.8163357262386411;0.06799249479047813;29.693.038.154.140.100;0.6222297342162212;12.655.902.789.762.800;0.8740648828635645;0.7807448149016528;5.938.607.630.828.030;1.197.597.784.185.810;0.20100867359491853;20.561.454.968.292.200;12.852.137.941.034.300;0.6211763142114217;19.264.694.852.153.600;13.722.369.937.167.700;0.21672188659913505;8.954.760.753.987.430;7.195.804.736.587.720;6.473.591.106.814.880;8.684.093.228.075.820;0.12885519037645668;0.019046736916577132;0.16747145123377027;0.003706857799532625;50.108.452.253.719.900;0.3097153651260841;0.7616356298242103;8.672.322.160.890.120;10.760.824.139.302.200;952.327.324.831.705;12.673.864.720.796.900;0.20064967832735706;531.924.965.773.173;17.959.402.846.941.500;0.11436680231855065;0.07893910101498308;8.682.038.996.426.560;0.2792152229716246;23.207.554.771.970.900;0.09042553408682028;2.941.860.465.116.270;0.3420767982693348;18.512.709.572.742.000;8.395.348.837.209.300;32.383.927.441.860.400;29.059.531.674.418.600;36.351.853.811.369.500;0.44476744186046513;1.713.953.488.372.090;0.19929691725256896;0.44497687975734174;4.170.449.104.759.570;0.18252973574916567;4.370.870.774.639.580;0.004156597390043499;31.805.133.363.980.500;39.364.013.749.676.300;0.0017385552260233343;0.4403653888294752;0.002518782777064643;0.009285825495892843
v3.0.1.post4+gad5b2de;1.19.2;2.0.2;1.1.1;3.6.7;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True};{'Original': {}};9f378be8ea17b736ecc6ab7587622be791e8c9d1;3D;(0.15, 0.15, 1.0);(1114, 1059, 1);11.093.566.641.745.600;0.0;255.0;6360d79dac657acad36b80dba071a448abf0c409;(0.15, 0.15, 1.0);(1114, 1059, 1);(703, 160, 0, 251, 84, 1);17888;1;(825.692866726297, 204.4747875670841, 0.0);(123.85393000894454, 30.671218135062613, 0.0);0.2970433474301219;0.0;0.0;4.238.848.562.427.930;37.349.999.999.999.900;11.55;38.262.056.923.275.800;38.262.056.923.275.800;39.898.500.000.017.800;12.591.217.662.329.500;0.2951354494088675;8.880.425.871.834.270;2.225.754.319.543.410;40.247.999.999.999.900;203.0;223.0;812024835.0;0.7228368105460525;10.0;6.889.326.301.118.730;241.0;6.649.702.808.180.730;21.284.319.096.601.000;214.0;165.0;76.0;4.039.907.635.700.450;2.130.609.027.704.420;-1.499.942.102.623.770;18.270.558.787.499.900;0.7621438695972717;9.272.434.876.227.970;9.032.449.801.579.060;23.181.683.494.336.400;-0.2673210857682712;0.4967650323445473;0.05324857578587236;0.8046499272040162;0.05324857578587236;0.29810929516890455;0.05028780937765795;0.9733757121070638;0.9733757121070638;0.9968677308361251;0.9893502848428255;-0.5965046651912517;0.7479130544786372;0.05324857578587236;29.868.968.889.449.900;0.7280820835962303;0.9711642904351613;0.8839877890340898;0.850134103304166;5.973.793.777.889.990;0.9179157146492899;0.13750340203260492;16.853.721.537.756.800;12.200.880.813.953.400;0.6820707073990099;1.741.683.081.831.370;13.633.229.539.355.900;0.1498847598684;9.024.541.592.128.800;7.353.812.611.806.790;6.619.034.548.300.530;8.617.629.680.356.780;0.12312296573742795;0.01862708662711258;0.16738354929560026;0.003359172250153322;38.403.382.268.774.200;0.3302141126790073;0.7407040800444984;93.472.841.961.338;15.117.670.699.713.600;13.545.428.563.821.000;17.105.064.453.814.900;0.1884179611993689;5.288.925.162.381.820;13.511.500.596.896.400;0.11844997817758812;0.06584022808586762;12.133.275.137.044.900;0.3146884663482122;2.828.892.517.413.070;0.0915428112586604;3.120.689.655.172.410;0.35869996036464524;17.521.469.150.482.200;9.298.850.574.712.640;27.895.402.298.850.500;25.048.067.574.712.600;31.189.241.068.007.600;0.36645913154533843;1.467.816.091.954.020;0.1687144933280486;0.40567672906938684;3.848.249.265.799.000;0.14054591081713524;4.621.361.174.986.010;0.004863595706618962;27.472.650.886.510.700;26.066.141.150.479.300;0.0024289262333509706;0.3582857074423901;0.0013900972773035279;0.013095027310649857
v3.0.1.post4+gad5b2de;1.19.2;2.0.2;1.1.1;3.6.7;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True};{'Original': {}};9f378be8ea17b736ecc6ab7587622be791e8c9d1;3D;(0.15, 0.15, 1.0);(1114, 1059, 1);11.093.566.641.745.600;0.0;255.0;21be88be2ec28549159ed557c33719ee32f7f5f1;(0.15, 0.15, 1.0);(1114, 1059, 1);(695, 469, 0, 257, 92, 1);21121;1;(823.7392168931395, 514.8188059277496, 0.0);(123.56088253397093, 77.22282088916243, 0.0);0.3291649398655916;0.0;0.0;4.366.149.452.762.780;38.25;12.9;4.046.137.046.616.190;4.046.137.046.616.190;4.715.137.500.002.760;14.371.833.220.628.400;0.28218696568343704;10.381.897.801.755.800;22.018.229.164.578.500;47.522.249.999.999.900;198.0;231.0;985674308.0;12.582.077.145.844.200;12.0;4.452.305.622.720.360;255.0;9.375.398.336.612.890;21.563.997.916.765.300;217.0;164.0;91.0;5.708.131.510.833.290;21.602.771.900.835.600;-0.923484797297224;22177671.93;0.5161305821175193;1.673.747.645.277.600;9.889.497.208.742.770;5.455.024.411.693.310;-0.16220901696861206;1.206.798.706.813.220;0.08118787189162263;0.8732049003453228;0.08118787189162263;0.40374073189984205;0.07434536800208691;0.9594060640541887;0.9594060640541887;0.9968773895426299;0.9864686880180629;-0.6487450037403292;0.8907002884339388;0.08118787189162263;30.996.844.249.386.900;0.46526552647140224;16.527.003.562.327.100;0.8891268257898519;0.6509476658624227;61.993.688.498.773.800;15.715.124.843.410.900;0.3219966446762125;26.017.902.879.701.400;12.024.428.814.923.500;0.5693115295167622;22.405.632.415.420.900;10.901.194.024.904.100;0.34096926993001053;9.879.740.542.587.940;7.051.943.563.278.250;6.998.455.565.550.870;8.076.269.523.749.400;0.12272847192630822;0.02080091513613584;0.20266970793511463;0.0037843403452321907;5.984.579.263.065.510;0.3121393958210738;0.8009497790761645;9.700.128.037.691.400;7.940.848.916.101.770;7.627.527.755.252.920;8.848.923.342.322.580;0.18239806049714147;5.492.928.275.492.320;2.087.850.961.247.710;0.11316137110350835;0.09211211590360305;6.505.469.418.799.650;0.31027664639415875;29.798.140.342.161.800;0.08437243232406566;3.621.367.521.367.520;0.3095185915698736;17.541.091.387.245.200;9.854.700.854.700.850;19.147.217.692.307.600;18.144.421.948.717.900;2.085.827.300.213.670;0.359392212725546;25.786.324.786.324.700;0.2203959383446563;0.47486577493496807;4.669.959.722.920.110;0.15337642856547873;4.406.559.567.318.060;0.0055395104398465985;1.882.133.805.098.980;34.244.135.184.282.100;0.0014953333276449055;0.8619700545084176;0.0028124231864419987;0.013482365287514158
v3.0.1.post4+gad5b2de;1.19.2;2.0.2;1.1.1;3.6.7;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True};{'Original': {}};9f378be8ea17b736ecc6ab7587622be791e8c9d1;3D;(0.15, 0.15, 1.0);(1114, 1059, 1);11.093.566.641.745.600;0.0;255.0;50f2c3e97456c111c0d7415b5267c2279e2d065a;(0.15, 0.15, 1.0);(1114, 1059, 1);(685, 657, 0, 301, 84, 1);21920;1;(835.1220346715329, 700.2111313868613, 0.0);(125.26830520072993, 105.0316697080292, 0.0);0.2439278839540197;0.0;0.0;52.357.055.875.494.600;44.849.999.999.999.900;11.85;4.667.917.094.379.460;4.667.917.094.379.460;48.901.875.000.027.400;12.771.345.849.771.700;0.27665579072124163;1.084.995.741.677.850;2.218.720.124.079.580;493.2;173.0;199.0;760596026.0;0.9780053194350125;14.0;2.599.362.056.215.210;221.0;8.183.747.802.227.070;18.601.076.642.335.700;186.0;149.0;72.0;6.170.790.197.367.010;18.627.593.460.742.200;0.0009255436891654071;17113410585;0.6313268637780383;9.871.858.846.369.010;889.220.223.666.936;270.901.867.724.003;-0.11541929500942533;0.7629731520190581;0.09924013506157918;0.7695197317214353;0.09924013506157918;0.4632268670824617;0.08900031461241939;0.9503799324692104;0.9503799324692104;0.9941623449963777;0.9801519729876841;-0.5027973046548218;0.7855485185192934;0.09924013506157918;29.540.244.819.258.300;0.5546469971912686;14.469.845.108.657.500;0.7714399024165086;0.7328198704196276;5.908.048.963.851.670;1.347.744.375.804.170;0.21555332177015932;25.611.766.559.124.700;10.753.826.459.854.000;0.49059427280355905;25.108.602.532.766.700;13.838.684.854.014.500;0.2195525117880548;8.925.821.167.883.210;6.833.832.116.788.320;610.319.799.270.073;8.382.323.030.717.760;0.1257828340429846;0.02225103607905382;0.20363686450350618;0.0030077320166277946;9.165.485.545.577.220;0.3766856940039707;0.4974634084020521;8.959.410.590.163.950;4.321.681.756.025.440;3.880.576.127.427.940;4.955.284.486.138.120;0.14278687239624702;5.469.171.898.800.980;271.946.107.044.578;0.11064224068495636;0.11082344890510948;3.330.003.139.029.840;0.3021644545941705;27.464.558.053.817.500;0.04561392823008162;6.218.518.518.518.510;0.3838591678097851;0.8639308032312147;10.351.851.851.851.800;17.737.487.901.234.500;15.926.290.469.135.800;19.895.972.432.270.200;0.14609053497942387;27.444.444.444.444.400;0.16941015089163236;0.41699767709083285;4.473.384.584.924.460;0.05963368355361713;4.846.225.767.836.480;0.007390510948905109;17.554.403.615.302.500;6.857.973.824.211.770;0.0010301805342917579;0.6759454573323003;0.003670880047275458;0.006085071672005821
